date,action,symbol,shares,price,amount
2024-05-02,SELL,VCB,2427900,61.029998779296875,147952471.9352005
2024-05-02,SELL,PLX,4423400,33.34000015258789,147254942.43994483
2024-05-02,BUY,GAS,2511200,63.36000061035156,159348297.98301393
2024-05-02,BUY,MWG,2925800,54.380001068115234,159343664.6357792
2024-05-03,SELL,GAS,2511200,63.619998931884766,159522897.5057724
2024-05-03,BUY,VIC,6495200,22.219999313354492,144539824.54941025
2024-05-06,SELL,VIC,6495200,22.3799991607666,145144526.6931877
2024-05-06,BUY,GAS,3422800,64.13999938964844,219867697.49575502
2024-05-07,SELL,GAS,3422800,65.41999816894531,223583690.37806702
2024-05-07,SELL,VJC,521900,118.5999984741211,61804493.19483834
2024-05-07,BUY,VIC,5612300,22.5,126466165.125
2024-05-07,BUY,PLX,3503800,36.040000915527344,126466370.64063646
2024-05-08,SELL,VIC,5612300,22.700000762939453,127208115.46042234
2024-05-08,SELL,MWG,2925800,57.79999923706055,168857570.91114008
2024-05-08,BUY,SHB,10463200,8.640000343322754,90537654.66964303
2024-05-08,BUY,SAB,1822200,49.61000061035156,90534942.12685089
2024-05-09,SELL,SAB,1822200,48.52000045776367,88280525.11688577
2024-05-09,BUY,FPT,1994900,94.08000183105469,187961715.94625017
2024-05-09,BUY,MWG,3257800,57.61000061035156,187963382.77838594
2024-05-10,SELL,PLX,3503800,37.34000015258789,130635644.6958355
2024-05-10,BUY,SAB,6092800,48.52000045776367,296066092.7772461
2024-05-13,SELL,SHB,10463200,8.460000038146973,88385894.3905407
2024-05-13,SELL,SAB,6092800,47.93000030517578,291589864.000586
2024-05-13,BUY,VJC,371000,118.80000305175781,44140913.33390046
2024-05-13,BUY,HDB,3069300,14.359999656677246,44141259.66665883
2024-05-14,SELL,LPB,4699700,15.140000343322754,71046729.42409368
2024-05-14,BUY,HPG,6394200,20.399999618530273,130637340.07714748
2024-05-15,SELL,HPG,6394200,21.079999923706055,134587550.90889302
2024-05-15,SELL,FPT,1994900,96.81999969482422,192856498.06511804
2024-05-15,SELL,HDB,3069300,14.510000228881836,44468740.386953264
2024-05-15,BUY,SHB,15020100,8.420000076293945,126658947.01066162
2024-05-15,BUY,SAB,2606500,48.52000045776367,126657082.26495077
2024-05-15,BUY,ACB,6502200,19.450000762939453,126657496.65322609
2024-05-16,SELL,SHB,15020100,8.600000381469727,128979106.43111888
2024-05-16,SELL,ACB,6502200,19.829999923706055,128745217.56566563
2024-05-16,BUY,GVR,1115400,31.799999237060547,35522923.72774086
2024-05-16,BUY,LPB,2140700,16.56999969482422,35524605.44423027
2024-05-17,SELL,SAB,2606500,48.939998626708984,127370763.26088619
2024-05-17,SELL,GVR,1115400,32.58000183105469,36285224.441294864
2024-05-17,BUY,FPT,1912000,97.11000061035156,185952832.64874268
2024-05-17,BUY,TPB,13992400,13.270000457763672,185957673.13682023
2024-05-20,SELL,TPB,13992400,13.3100004196167,185959491.59663755
2024-05-20,SELL,LPB,2140700,17.31999969482422,37021307.96169014
2024-05-20,BUY,VNM,2187100,58.83000183105469,128860097.65020676
2024-05-20,BUY,PLX,3499300,36.77000045776367,128862266.4957552
2024-05-21,SELL,VNM,2187100,58.650001525878906,128081008.20974389
2024-05-21,SELL,PLX,3499300,36.279998779296875,126764167.82880098
2024-05-21,SELL,VJC,371000,112.5,41674893.75
2024-05-21,BUY,SAB,1115000,48.849998474121094,54549449.921092995
2024-05-21,BUY,VIC,2345900,23.219999313354492,54553504.0837821
2024-05-22,SELL,VIC,2345900,22.75,53289171.1625
2024-05-22,SELL,FPT,1912000,99.63999938964844,190225911.3147583
2024-05-22,BUY,BSR,7111200,12.989999771118164,92513048.10193406
2024-05-22,BUY,SSI,3648300,25.31999969482422,92513517.31895714
2024-05-22,BUY,VJC,846700,109.0999984741211,92513531.16110039
2024-05-23,SELL,SAB,1115000,50.119998931884766,55799973.11083794
2024-05-23,SELL,SSI,3648300,25.489999771118164,92855673.41572295
