date,nav,returns
2025-03-07,995592601.4039625,7.163631317141927e-05
2025-03-10,998125723.4475129,0.002544335946227605
2025-03-11,997431482.4650677,-0.0006955446254277575
2025-03-12,994837182.9534831,-0.0026009801747715056
2025-03-13,1002905263.8446693,0.008109951084893652
2025-03-14,1002894122.919869,-1.1108651237545786e-05
2025-03-17,1006248026.8355577,0.003344225316550986
2025-03-18,1005330196.9151962,-0.0009121309020082569
2025-03-19,1003588782.6725836,-0.001732181374792141
2025-03-20,1002305547.5628694,-0.0012786463259352177
2025-03-21,1001043306.4375374,-0.0012593376624534525
2025-03-24,1016420992.1188041,0.015361658763787256
2025-03-25,1022215666.4768077,0.00570105734034887
2025-03-26,1021838578.1813692,-0.00036889308959453526
2025-03-27,1020389393.202409,-0.0014182132187056107
2025-03-28,1016799582.6063771,-0.003518079097985849
2025-03-31,999131336.0884731,-0.017376331403101797
2025-04-01,1002055461.0758202,0.0029266672775922764
2025-04-02,1002227563.0861065,0.00017174898692884355
2025-04-03,962824879.5015502,-0.03931510670413585
2025-04-04,962459456.7861958,-0.0003795318579050688
2025-04-08,940588523.3894887,-0.022724004884047355
2025-04-09,934378559.0058892,-0.006602211518828005
2025-04-10,963419943.440471,0.03108096194488863
2025-04-11,972364965.3043357,0.009284655071516434
2025-04-14,977758519.8626702,0.005546841721766782
2025-04-15,966156706.2808442,-0.011865724865742444
2025-04-16,956358886.124575,-0.010141025873520282
2025-04-17,962675260.7796571,0.006604607064067514
2025-04-18,953104128.6304346,-0.009942223031129904
2025-04-21,949268437.0538906,-0.0040244202719547095
2025-04-22,931585925.2577846,-0.018627514732275974
2025-04-23,941011586.9611659,0.0101178661547221
2025-04-24,950932384.9743667,0.01054269485165249
2025-04-25,959213913.8447899,0.008708851440206722
2025-04-28,952601541.5722511,-0.006893532482274534
2025-04-29,951992960.7713271,-0.0006388618686460346
2025-05-05,960242373.4871407,0.008665413564749036
2025-05-06,959235843.195485,-0.001048204411143061
2025-05-07,958847181.3972843,-0.00040517856057797896
2025-05-08,962765788.5874163,0.00408679012271973
2025-05-09,962348508.8818499,-0.0004334176707490034
2025-05-12,977451218.9475017,0.015693597409112803
2025-05-13,974850641.6458664,-0.002660569910010957
2025-05-14,968075424.6210651,-0.006950005196039499
